Establishment Name,Inspection Date,Severity,Latitude,Longitude,Infraction Details
FRUIT BASKET,2023-03-30,C - Crucial,43.69869,-79.39645,Food premise maintained in manner to permit contamination of single-service articles - Sec. 7(1)(h)  
FUN CHINESE FOOD,2023-05-09,C - Crucial,43.76048,-79.41103,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
FUN CHINESE FOOD,2023-05-09,C - Crucial,43.76048,-79.41103,Fail to protect food from contamination or adulteration - Sec. 26(1) 
FUTURE BISTRO,2024-03-19,C - Crucial,43.66589,-79.40751,Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) 
FUWA FUWA,2022-08-09,C - Crucial,43.66603,-79.40792,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
FUWA FUWA,2023-02-06,C - Crucial,43.66603,-79.40792,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
FUWA FUWA,2023-02-06,C - Crucial,43.66603,-79.40792,Fail to protect food from contamination or adulteration - Sec. 26(1) 
FV FOODS,2023-03-09,C - Crucial,43.7456,-79.29261,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Family Restaurant Wok & Fortune,2024-01-19,C - Crucial,43.73941,-79.23811,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Family Restaurant Wok & Fortune,2024-01-19,C - Crucial,43.73941,-79.23811,Food premise maintained in manner to permit contamination of single-service containers - Sec. 7(1)(h)  
Field Fresh Supermarket,2023-04-24,C - Crucial,43.8322,-79.26616,Display potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
Field Fresh Supermarket,2023-09-06,C - Crucial,43.8322,-79.26616,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Flaming Kitchen,2022-10-31,C - Crucial,43.80514,-79.28761,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
Fuji Lamb House,2023-03-07,C - Crucial,43.80429,-79.33138,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Fuji Lamb House,2023-08-29,C - Crucial,43.80429,-79.33138,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GABBY'S,2022-07-06,C - Crucial,43.66572,-79.47031,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
GABBY'S,2023-11-14,C - Crucial,43.64406,-79.44804,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
GABBY'S,2023-11-14,C - Crucial,43.64406,-79.44804,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GABBY'S BISTRO,2023-01-20,C - Crucial,43.70928,-79.38498,Store ice in unsanitary manner - Sec.  26(5) 
GALAXY BAR AND GRILL,2024-04-17,C - Crucial,43.74143,-79.22562,Handle ice in unsanitary manner - Sec.  26(5) 
GALAXY BAR AND GRILL,2024-04-17,C - Crucial,43.74143,-79.22562,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GALAXY T & T,2022-07-11,C - Crucial,43.65868,-79.44074,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GALLERIA SUPERMARKET,2023-05-15,C - Crucial,43.75431,-79.34959,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
GALO DO SARDINHA CHURRASQUEIRA,2023-01-17,C - Crucial,43.68772,-79.43875,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
GALO DO SARDINHA CHURRASQUEIRA,2024-02-12,C - Crucial,43.68772,-79.43875,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
GALO DO SARDINHA CHURRASQUEIRA,2024-02-12,C - Crucial,43.68772,-79.43875,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GARDEN GATE RESTAURANT,2023-11-09,C - Crucial,43.6725,-79.28735,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GARDEN VALLEY PRODUCE INC,2022-12-07,C - Crucial,43.72103,-79.31319,Fail to ensure room kept free from live birds or animals - Sec. 14(1)
GARDEN VALLEY PRODUCE INC,2023-06-15,C - Crucial,43.72103,-79.31319,Fail to ensure room kept free from live birds or animals - Sec. 14(1)
GARLEEK KITCHEN,2022-11-28,C - Crucial,43.64031,-79.438,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GAUTAMA,2023-11-03,C - Crucial,43.67238,-79.32286,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GAUTAMA,2023-11-03,C - Crucial,43.67238,-79.32286,Fail to ensure storage racks designed to protect against contamination - Sec. 31
GAUTAMA,2023-11-17,C - Crucial,43.67238,-79.32286,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GB HAND-PULLED NOODLES,2023-07-26,C - Crucial,43.6567,-79.38389,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
GELATO SHACK,2023-03-24,C - Crucial,43.70436,-79.34982,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
GELATO SHACK,2023-07-24,C - Crucial,43.70436,-79.34982,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
GELATO SHACK,2023-10-19,C - Crucial,43.70436,-79.34982,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
GEORGE THE GREEK,2022-08-11,C - Crucial,43.59415,-79.53405,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GEORGE'S FOOD STORE,2022-08-22,C - Crucial,43.70767,-79.50544,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
GEORGIAN HOUSE AUTHENTIC RESTAURANT,2024-04-26,C - Crucial,43.76799,-79.47178,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GET & GO BURRITO,2023-04-25,C - Crucial,43.72689,-79.48076,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GH NOODLE,2023-04-19,C - Crucial,43.66565,-79.38674,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GH NOODLE,2024-04-10,C - Crucial,43.66565,-79.38674,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GHAROA RESTAURANT,2022-08-02,C - Crucial,43.69079,-79.29144,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
GHOST KITCHEN,2023-06-19,C - Crucial,43.70465,-79.40634,Store ice in unsanitary manner - Sec.  26(5) 
GHOST KITCHEN,2023-10-03,C - Crucial,43.70465,-79.40634,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
GHOST KITCHEN,2023-10-03,C - Crucial,43.70465,-79.40634,Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) 
GHOST KITCHEN,2024-02-14,C - Crucial,43.70465,-79.40634,Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) 
GHOST KITCHENS,2024-04-16,C - Crucial,43.74486,-79.29615,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
GIANNI'S PASTA,2024-02-14,C - Crucial,43.68383,-79.34641,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GINGER RESTAURANT,2023-04-12,C - Crucial,43.66917,-79.38603,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
GINGER RESTAURANT,2023-04-12,C - Crucial,43.66917,-79.38603,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GINGER RESTAURANT,2024-05-03,C - Crucial,43.65036,-79.38923,Fail to ensure food handler in food premise refrains from conduct that could result in contamination of food areas - Sec. 33(1)(h) 
GINO'S PIZZA & WING MACHINE,2024-03-05,C - Crucial,43.74915,-79.55934,Fail to ensure storage racks designed to protect against contamination - Sec. 31
GINO'S PIZZA & WING MACHINE,2024-03-05,C - Crucial,43.74915,-79.55934,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
GINZA SUSHI,2024-05-22,C - Crucial,43.78804,-79.38107,Store ice in unsanitary manner - Sec.  26(5) 
GIO CHA HUONG QUE,2024-03-28,C - Crucial,43.74655,-79.52479,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
GIO CHA HUONG QUE,2024-03-28,C - Crucial,43.74655,-79.52479,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GIO CHA HUONG QUE,2024-03-28,C - Crucial,43.74655,-79.52479,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
GOLDEN CHICKEN MEAT WHOLESALE LTD.,2022-10-20,C - Crucial,43.81942,-79.25311,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
GOLDEN DINER FAMILY RESTAURANT,2022-07-07,C - Crucial,43.66204,-79.37736,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GOLDEN DINER FAMILY RESTAURANT,2024-03-27,C - Crucial,43.66204,-79.37736,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GOLDEN EGGS,2023-08-01,C - Crucial,43.63904,-79.38577,Fail to ensure food handler in food premise refrains from conduct that could result in contamination of food - Sec. 33(1)(h) 
GONG CHA,2023-05-17,C - Crucial,43.66542,-79.38436,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GONG CHA,2023-05-17,C - Crucial,43.66542,-79.38436,Fail to obtain food from source subject to inspection - Sec. 29(1)  
GONG CHA,2023-05-01,C - Crucial,43.67761,-79.35037,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GOOD BROTHERS BBQ,2023-03-02,C - Crucial,43.65326,-79.39697,Fail to ensure food handler in food premise refrains from conduct that could result in contamination of food areas - Sec. 33(1)(h) 
GOOD BROTHERS BBQ,2023-03-02,C - Crucial,43.65326,-79.39697,Fail to ensure food safety procedures in relation to manufactured meat products followed - Sec. 34(4) 
GOOD BROTHERS BBQ,2023-08-11,C - Crucial,43.65326,-79.39697,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GOOD BROTHERS BBQ,2023-08-11,C - Crucial,43.65326,-79.39697,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
GOOD LUCK HONGKONG CAFE,2022-07-28,C - Crucial,43.77857,-79.41489,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
GOOD SHELTER FOOD COMPANY,2024-05-29,C - Crucial,43.68718,-79.34761,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
GOOD TASTE,2023-10-24,C - Crucial,43.77066,-79.41295,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GOOD TASTE,2023-10-24,C - Crucial,43.77066,-79.41295,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
GOOD TASTE & VARIETY,2022-11-30,C - Crucial,43.78659,-79.27669,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
GOURMET KITCHEN,2023-07-11,C - Crucial,43.82188,-79.29921,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
GOURMET KITCHEN,2023-12-01,C - Crucial,43.82188,-79.29921,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GOVINDA'S VEGETARIAN CUISINE,2022-08-05,C - Crucial,43.677,-79.39709,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GOVINDA'S VEGETARIAN CUISINE,2023-09-06,C - Crucial,43.677,-79.39709,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
GRILLIES,2022-10-14,C - Crucial,43.70524,-79.37534,Store ice in unsanitary manner - Sec.  26(5) 
GRILLIES,2023-08-01,C - Crucial,43.75986,-79.2262,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
GRODZINSKI,2023-03-06,C - Crucial,43.72791,-79.43134,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GRODZINSKI,2023-03-06,C - Crucial,43.72791,-79.43134,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
GUIREI JAPANESE RESTAURANT,2023-10-05,C - Crucial,43.63661,-79.39735,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GUJRAT GRILL,2023-02-23,C - Crucial,43.72751,-79.2305,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
GUJRAT GRILL,2023-02-23,C - Crucial,43.72751,-79.2305,Fail to check recording thermometer temperature daily - Sec. 41(5)
GUJRAT GRILL,2022-08-16,C - Crucial,43.72751,-79.2305,Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) 
GUJRAT GRILL,2022-08-16,C - Crucial,43.72751,-79.2305,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
GUJRAT GRILL,2022-08-16,C - Crucial,43.72751,-79.2305,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GULLY,2023-08-16,C - Crucial,43.66544,-79.40908,Handle ice in unsanitary manner - Sec.  26(5) 
GUSCHL BAUER,2022-08-26,C - Crucial,43.6676,-79.38591,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GUSCHL BAUER,2023-03-29,C - Crucial,43.6676,-79.38591,Store ice in unsanitary manner - Sec.  26(5) 
GUSCHL BAUER,2023-06-22,C - Crucial,43.6676,-79.38591,Store ice in unsanitary manner - Sec.  26(5) 
GYUKATSU KYOTO KATSUGYU,2023-01-05,C - Crucial,43.65688,-79.37621,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Galata Dine-In,2023-03-21,C - Crucial,43.68048,-79.33848,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Galata Dine-In,2023-08-22,C - Crucial,43.68048,-79.33848,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Ginger and Onion Cuisine,2023-05-10,C - Crucial,43.82625,-79.27736,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Ginger and Onion Cuisine,2023-09-19,C - Crucial,43.82625,-79.27736,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Grandeur Palace,2022-12-06,C - Crucial,43.79796,-79.27118,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Grandeur Palace,2023-04-21,C - Crucial,43.79796,-79.27118,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Grandeur Palace,2024-04-25,C - Crucial,43.79796,-79.27118,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HA GOW,2024-03-27,C - Crucial,43.68058,-79.3376,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HA GOW,2024-03-27,C - Crucial,43.68058,-79.3376,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
HADEN FAST FOOD,2022-10-07,C - Crucial,43.81403,-79.29152,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
HADEN FAST FOOD,2022-10-07,C - Crucial,43.81403,-79.29152,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HADEN FAST FOOD,2022-10-11,C - Crucial,43.81403,-79.29152,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
HAKKA CHOPSTICKS,2022-10-21,C - Crucial,43.69035,-79.29309,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HAKKA CHOPSTICKS,2022-10-21,C - Crucial,43.69035,-79.29309,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
HAKKA CHOPSTICKS,2022-10-21,C - Crucial,43.69035,-79.29309,Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) 
HAKKA CHOPSTICKS,2024-01-26,C - Crucial,43.69035,-79.29309,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HAKKA FLAME,2023-03-28,C - Crucial,43.67209,-79.32209,Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) 
HAKKA N' JERK,2023-02-13,C - Crucial,43.66215,-79.36674,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HAKKA NO 1 RESTAURANT,2024-05-30,C - Crucial,43.7571,-79.31241,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
HAKKA NO 1 RESTAURANT,2024-05-30,C - Crucial,43.7571,-79.31241,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HAKKA NO.1 RESTAURANT,2024-03-13,C - Crucial,43.74876,-79.56153,Food premise maintained in manner to permit contamination of single-service containers - Sec. 7(1)(h)  
HAKKA NO.1 RESTAURANT,2024-03-13,C - Crucial,43.74876,-79.56153,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HAKKA VILLAGE,2023-05-09,C - Crucial,43.79183,-79.24963,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HALIBUT HOUSE FISH & CHIPS,2022-11-24,C - Crucial,43.77358,-79.32251,Handle ice in unsanitary manner - Sec.  26(5) 
HALIBUT HOUSE FISH & CHIPS,2022-11-24,C - Crucial,43.77358,-79.32251,Fail to ensure food handler in food premise refrains from conduct that could result in contamination of food - Sec. 33(1)(h) 
HANA SUSHI,2023-10-05,C - Crucial,43.6606,-79.43191,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HANBINGO,2023-10-12,C - Crucial,43.65662,-79.39917,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HARBOURVIEW CONVENIENCE,2022-11-24,C - Crucial,43.64318,-79.37699,Fail to ensure food handler in food premise refrains from conduct that could result in contamination of food - Sec. 33(1)(h) 
HARVEST GREEN,2024-01-23,C - Crucial,43.64574,-79.38715,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
HARVEY'S,2024-04-17,C - Crucial,43.74947,-79.27619,Store ice in unsanitary manner - Sec.  26(5) 
HAY SUSHI,2024-04-12,C - Crucial,43.76452,-79.40985,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HAZUKIDO,2023-10-12,C - Crucial,43.73644,-79.34423,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HERBY,2023-04-19,C - Crucial,43.67741,-79.35152,Fail to protect food from contamination or adulteration - Sec. 26(1) 
